replicate,sampled_cases,delta_answer,delta_decision,delta_evidence_f1,delta_format_success,delta_ab_flip,delta_ab_invariant,delta_ac_nuisance_flip,delta_ac_causal_invariant
9842,amendment_007|infosec_029|procure_022|asset_scope_010|authority_003|procure_021|hr_030|finset_012|hr_019|procure_021|hr_019|procure_022|trip_001|infosec_029|sla_008|finance_028|logistics_014|logistics_014|notice_005|finance_028|finset_012|acceptance_004|hr_030|acceptance_004|logistics_014|amendment_007|reconciliation_006|procure_021|it_023|finset_012,0.49139414802065406,0.2449528936742934,0.20483840122394315,0.17728055077452665,0.5961538461538461,0.5795454545454546,0.13207547169811318,0.627906976744186
9843,reconciliation_006|trip_001|privacy_018|infosec_029|finset_012|reconciliation_006|iplic_016|logistics_014|hr_020|privacy_017|finset_012|hr_030|sla_008|it_023|logistics_013|hr_030|finset_012|iplic_015|property_025|logistics_013|finance_028|reconciliation_006|authority_003|trip_001|finset_011|approval_chain_009|finance_028|notice_005|infosec_029|amendment_007,0.4759450171821306,0.306766917293233,0.26647191105954,0.2319587628865979,0.7000000000000001,0.49444444444444446,0.03508771929824561,0.634703196347032
9844,asset_scope_010|notice_005|sla_008|hr_020|procurement_002|hr_019|procure_022|property_026|asset_scope_010|property_026|logistics_014|finance_028|hr_019|it_024|reconciliation_006|hr_030|asset_scope_010|property_025|reconciliation_006|procure_021|notice_005|logistics_014|finset_011|it_024|infosec_029|privacy_018|notice_005|notice_005|iplic_015|approval_chain_009,0.4499121265377856,0.22122571001494773,0.23482534356875318,0.17926186291739898,0.6989247311827957,0.5660377358490566,0.10204081632653061,0.6512820512820512
9845,finset_012|acceptance_004|property_026|reconciliation_006|procure_022|finset_012|authority_003|finance_028|shipping_027|hr_030|logistics_013|acceptance_004|property_025|finance_028|reconciliation_006|finance_028|infosec_029|property_026|iplic_015|trip_001|infosec_029|authority_003|hr_019|reconciliation_006|finset_011|privacy_018|privacy_017|property_025|privacy_018|iplic_015,0.49069373942470396,0.30948905109489055,0.26322415599065346,0.2258883248730964,0.7037037037037037,0.51,0.04761904761904767,0.6326530612244898
9846,acceptance_004|acceptance_004|sla_008|hr_030|approval_chain_009|procure_021|finance_028|it_023|approval_chain_009|amendment_007|infosec_029|procurement_002|it_023|iplic_015|shipping_027|iplic_015|finset_011|logistics_013|approval_chain_009|finance_028|notice_005|procure_021|hr_020|shipping_027|finset_012|amendment_007|property_026|property_026|infosec_029|infosec_029,0.4395509499136442,0.3485915492957747,0.33906577494660395,0.23834196891191706,0.7,0.4388888888888889,0.0,0.6090909090909091
9847,it_023|trip_001|logistics_014|property_025|finance_028|reconciliation_006|privacy_017|property_025|finset_012|amendment_007|hr_030|sla_008|reconciliation_006|hr_020|infosec_029|property_025|property_026|sla_008|hr_030|hr_020|authority_003|privacy_018|it_023|iplic_015|iplic_016|procurement_002|shipping_027|privacy_018|procurement_002|procure_021,0.4717465753424657,0.35951661631419946,0.2699309632528811,0.23202054794520544,0.7238095238095239,0.4973544973544974,0.033333333333333326,0.6434782608695653
9848,property_025|it_024|iplic_015|finance_028|notice_005|iplic_016|procure_022|privacy_018|logistics_014|procure_021|iplic_015|property_025|approval_chain_009|iplic_016|trip_001|procure_022|notice_005|finance_028|logistics_013|privacy_018|iplic_015|asset_scope_010|hr_020|property_026|property_025|hr_030|logistics_013|procure_022|property_026|sla_008,0.4725457570715474,0.3650137741046832,0.30713055201407957,0.23211314475873546,0.6923076923076923,0.54337899543379,0.06060606060606066,0.6541353383458646
9849,property_026|amendment_007|amendment_007|iplic_016|finance_028|finset_011|trip_001|shipping_027|logistics_013|procure_022|authority_003|logistics_013|iplic_016|reconciliation_006|iplic_016|procure_022|hr_020|iplic_016|privacy_018|finset_012|approval_chain_009|procurement_002|privacy_017|hr_019|infosec_029|notice_005|sla_008|reconciliation_006|iplic_015|finance_028,0.475,0.3018372703412073,0.20192348360451806,0.18534482758620685,0.6774193548387097,0.572192513368984,0.07692307692307687,0.6622807017543859
9850,hr_020|shipping_027|procure_021|logistics_013|sla_008|sla_008|reconciliation_006|procurement_002|iplic_016|privacy_018|finset_012|finset_011|procure_021|sla_008|notice_005|asset_scope_010|finset_011|procure_022|acceptance_004|logistics_013|notice_005|approval_chain_009|sla_008|shipping_027|iplic_016|hr_030|hr_019|trip_001|logistics_014|trip_001,0.44257950530035334,0.30118694362017806,0.26390947587944047,0.20759717314487636,0.6428571428571428,0.538961038961039,0.0652173913043479,0.6382978723404256
9851,infosec_029|infosec_029|iplic_015|hr_030|property_025|hr_019|amendment_007|property_026|procure_022|finset_011|logistics_014|asset_scope_010|property_026|sla_008|iplic_016|infosec_029|privacy_018|finset_011|property_026|acceptance_004|amendment_007|property_026|procurement_002|notice_005|notice_005|finset_012|finset_012|hr_030|authority_003|procure_021,0.4434931506849315,0.3181148748159058,0.24703128397477714,0.20205479452054798,0.6571428571428571,0.5185185185185185,0.05084745762711862,0.6190476190476191
9852,sla_008|iplic_015|infosec_029|hr_019|notice_005|finance_028|amendment_007|hr_019|iplic_016|finset_012|reconciliation_006|asset_scope_010|authority_003|finset_011|procure_021|it_023|hr_020|hr_030|authority_003|it_023|approval_chain_009|it_024|procure_021|approval_chain_009|procure_022|authority_003|approval_chain_009|logistics_013|hr_020|hr_030,0.4591304347826087,0.25037707390648567,0.2446950247819814,0.1965217391304348,0.6451612903225807,0.5202312138728323,0.05660377358490565,0.6338028169014085
9853,acceptance_004|finset_012|iplic_015|asset_scope_010|amendment_007|logistics_014|privacy_018|finance_028|procure_021|finset_012|reconciliation_006|hr_020|amendment_007|property_025|sla_008|hr_020|acceptance_004|sla_008|finset_012|property_026|finset_012|logistics_013|iplic_016|asset_scope_010|finset_012|iplic_015|it_024|hr_030|it_023|logistics_013,0.4401709401709401,0.3776337115072933,0.3022948039614707,0.2350427350427351,0.6981132075471699,0.4734042553191489,0.016393442622950838,0.6200873362445416
9854,iplic_015|it_023|finset_012|iplic_016|property_026|shipping_027|infosec_029|hr_019|shipping_027|procure_022|iplic_016|it_024|trip_001|approval_chain_009|trip_001|finance_028|approval_chain_009|finset_012|property_026|logistics_014|reconciliation_006|privacy_017|logistics_013|finset_011|acceptance_004|finance_028|privacy_017|privacy_017|hr_019|finset_011,0.526578073089701,0.31021437578814626,0.23722098776085476,0.207641196013289,0.6896551724137931,0.5863636363636364,0.11111111111111116,0.6654275092936803
9855,trip_001|notice_005|reconciliation_006|finset_011|property_026|procure_022|finset_011|hr_030|property_026|privacy_018|finset_012|privacy_017|logistics_014|property_026|finance_028|procure_022|privacy_017|trip_001|it_024|procurement_002|it_024|reconciliation_006|privacy_018|infosec_029|amendment_007|property_025|logistics_013|finset_012|notice_005|it_024,0.4923857868020305,0.3073713490959667,0.24922112104853217,0.22165820642978007,0.7222222222222222,0.5499999999999999,0.08196721311475419,0.654320987654321
9856,notice_005|privacy_017|logistics_014|reconciliation_006|amendment_007|property_026|it_024|procure_022|hr_020|hr_020|hr_030|logistics_013|hr_030|logistics_014|property_025|approval_chain_009|privacy_017|iplic_016|iplic_016|property_026|asset_scope_010|logistics_014|procurement_002|trip_001|procurement_002|privacy_018|finset_012|hr_030|procure_022|reconciliation_006,0.5068493150684932,0.28737113402061853,0.1747189359346894,0.1832191780821918,0.6761904761904761,0.5925925925925926,0.12962962962962965,0.6754385964912281
9857,amendment_007|shipping_027|iplic_015|authority_003|infosec_029|logistics_014|asset_scope_010|it_024|privacy_018|asset_scope_010|privacy_018|property_025|trip_001|notice_005|privacy_017|procure_021|privacy_017|shipping_027|notice_005|it_024|procure_021|property_026|finance_028|property_025|property_025|privacy_017|amendment_007|property_026|sla_008|it_023,0.4684300341296928,0.31905465288035456,0.2816925348068693,0.2133105802047781,0.7307692307692308,0.5421052631578948,0.06779661016949146,0.658008658008658
9858,privacy_017|privacy_017|property_026|hr_020|authority_003|privacy_017|hr_020|hr_019|approval_chain_009|shipping_027|acceptance_004|infosec_029|hr_030|iplic_015|property_025|acceptance_004|notice_005|approval_chain_009|procure_022|authority_003|procurement_002|amendment_007|privacy_017|finance_028|finset_012|finset_012|finset_011|procure_021|shipping_027|asset_scope_010,0.49568221070811747,0.2808988764044944,0.2309158697759734,0.18393782383419688,0.6421052631578947,0.5567567567567568,0.11111111111111116,0.6504424778761062
9859,amendment_007|privacy_017|hr_030|shipping_027|iplic_015|finance_028|reconciliation_006|procure_022|hr_030|privacy_018|logistics_014|approval_chain_009|trip_001|finance_028|finance_028|infosec_029|property_025|reconciliation_006|reconciliation_006|logistics_014|procure_021|privacy_017|it_024|property_026|procurement_002|logistics_013|procurement_002|privacy_017|notice_005|finset_012,0.5136986301369864,0.2815533980582524,0.21991014598035158,0.19777397260273977,0.6952380952380952,0.5608465608465609,0.10526315789473684,0.6637554585152838
9860,finset_012|property_026|reconciliation_006|property_025|finset_012|authority_003|acceptance_004|privacy_018|notice_005|infosec_029|privacy_018|asset_scope_010|it_024|amendment_007|trip_001|shipping_027|reconciliation_006|procure_022|notice_005|property_025|hr_019|reconciliation_006|it_023|privacy_018|iplic_015|hr_020|it_023|hr_019|sla_008|logistics_014,0.4618055555555556,0.24375917767988253,0.2383046737213404,0.20572916666666663,0.6979166666666666,0.5411764705882354,0.07547169811320753,0.6267942583732058
9861,privacy_018|iplic_016|authority_003|logistics_013|iplic_015|privacy_017|logistics_014|it_023|procure_021|notice_005|privacy_017|privacy_018|finance_028|reconciliation_006|logistics_013|acceptance_004|iplic_015|property_025|finance_028|trip_001|finset_012|logistics_014|notice_005|hr_019|authority_003|trip_001|sla_008|infosec_029|procurement_002|notice_005,0.48958333333333337,0.2691790040376851,0.24043209876543198,0.1953125,0.6770833333333334,0.5647058823529412,0.0980392156862745,0.6473429951690821
9862,finset_011|iplic_015|finance_028|approval_chain_009|shipping_027|logistics_014|property_026|property_025|logistics_013|authority_003|finset_011|property_025|procurement_002|it_024|procure_021|iplic_016|procure_021|procurement_002|finance_028|infosec_029|finset_012|trip_001|authority_003|asset_scope_010|acceptance_004|property_026|finset_012|infosec_029|iplic_016|procure_022,0.46689303904923596,0.36443148688046645,0.2667437165739373,0.2215619694397284,0.7064220183486238,0.5175879396984925,0.032258064516129004,0.6446280991735538
9863,procure_022|iplic_016|trip_001|approval_chain_009|privacy_017|iplic_015|iplic_016|hr_030|notice_005|hr_019|it_024|authority_003|amendment_007|property_025|amendment_007|sla_008|trip_001|procure_022|privacy_018|reconciliation_006|acceptance_004|it_024|finance_028|privacy_018|procure_021|procure_021|iplic_016|authority_003|acceptance_004|privacy_017,0.5034965034965034,0.27343750000000006,0.18951629178901896,0.18793706293706292,0.6506024096385543,0.6153846153846154,0.10869565217391303,0.6699029126213591
9864,procure_021|procurement_002|privacy_018|logistics_014|iplic_016|approval_chain_009|procurement_002|property_025|logistics_013|authority_003|amendment_007|privacy_018|iplic_016|notice_005|reconciliation_006|procure_021|hr_019|hr_020|iplic_016|asset_scope_010|acceptance_004|finset_012|privacy_017|procurement_002|shipping_027|property_026|infosec_029|infosec_029|property_026|authority_003,0.45192307692307687,0.29873772791023845,0.1913887249114522,0.17832167832167833,0.6666666666666667,0.5491329479768787,0.05882352941176472,0.6398104265402844
9865,hr_019|amendment_007|sla_008|it_024|infosec_029|logistics_014|finset_012|finset_011|infosec_029|finance_028|iplic_015|it_023|trip_001|authority_003|it_024|logistics_014|approval_chain_009|hr_019|sla_008|privacy_017|acceptance_004|iplic_015|finset_011|authority_003|finset_012|it_024|hr_030|finset_011|property_025|property_026,0.5008460236886634,0.3004231311706629,0.26942253084385054,0.2233502538071066,0.7168141592920354,0.5538461538461539,0.08196721311475419,0.6485355648535565
9866,shipping_027|logistics_014|logistics_013|finance_028|shipping_027|iplic_016|procurement_002|privacy_017|authority_003|reconciliation_006|logistics_013|finset_011|authority_003|property_026|reconciliation_006|privacy_018|procure_021|it_023|infosec_029|shipping_027|privacy_017|property_026|finset_012|logistics_014|infosec_029|procure_021|finance_028|amendment_007|finset_012|it_024,0.4808013355592654,0.3310344827586207,0.2424424305058695,0.20200333889816358,0.7107438016528926,0.5209302325581395,0.059701492537313494,0.6436781609195402
9867,finance_028|finset_011|approval_chain_009|trip_001|trip_001|acceptance_004|property_026|it_023|finance_028|hr_030|it_023|hr_020|it_024|shipping_027|acceptance_004|reconciliation_006|amendment_007|reconciliation_006|privacy_018|authority_003|asset_scope_010|logistics_014|logistics_013|property_025|logistics_014|sla_008|hr_020|logistics_014|amendment_007|hr_020,0.48776223776223776,0.26429675425038646,0.2652176737404008,0.22202797202797198,0.7916666666666666,0.4935897435897436,0.05882352941176472,0.6666666666666666
9868,procure_021|property_025|shipping_027|finset_011|hr_020|procurement_002|it_023|amendment_007|finance_028|property_025|authority_003|hr_019|hr_020|it_024|logistics_013|procure_021|reconciliation_006|sla_008|finset_011|sla_008|iplic_016|finance_028|finset_011|logistics_014|finance_028|logistics_013|hr_030|procurement_002|procure_021|amendment_007,0.46853741496598644,0.3550834597875569,0.2948176492819348,0.22193877551020413,0.7297297297297297,0.49746192893401014,0.031746031746031744,0.6597510373443984
9869,amendment_007|finance_028|reconciliation_006|hr_030|finset_011|trip_001|finset_012|approval_chain_009|procure_022|shipping_027|finset_011|procure_021|finset_011|asset_scope_010|iplic_016|asset_scope_010|property_026|amendment_007|procure_021|privacy_017|it_024|it_023|authority_003|sla_008|amendment_007|hr_020|property_025|asset_scope_010|privacy_018|iplic_015,0.4435763888888889,0.3168789808917198,0.2540897566939233,0.21006944444444442,0.7065217391304348,0.5057471264367815,0.03703703703703709,0.6415094339622641
9870,privacy_018|amendment_007|hr_030|property_025|acceptance_004|logistics_014|hr_020|sla_008|authority_003|it_023|privacy_017|notice_005|hr_030|iplic_015|procure_021|privacy_017|procure_022|reconciliation_006|logistics_013|logistics_014|authority_003|hr_030|reconciliation_006|it_023|reconciliation_006|infosec_029|privacy_018|finance_028|authority_003|finset_011,0.496551724137931,0.26703755215577196,0.2051176792556102,0.19137931034482758,0.6732673267326732,0.5363128491620112,0.09090909090909094,0.6451612903225806
9871,logistics_013|iplic_016|trip_001|hr_030|privacy_017|reconciliation_006|iplic_015|property_025|logistics_013|logistics_014|finset_012|iplic_016|hr_019|sla_008|finset_012|sla_008|finset_011|property_025|procure_021|finset_012|acceptance_004|procure_021|it_023|finance_028|procure_022|iplic_016|privacy_018|property_025|finance_028|procure_022,0.5,0.38125802310654683,0.26472903242705215,0.22689768976897695,0.6528925619834711,0.5676855895196506,0.07462686567164178,0.6559139784946236
9872,logistics_014|authority_003|finance_028|logistics_013|iplic_015|hr_030|property_026|it_024|asset_scope_010|notice_005|infosec_029|property_025|notice_005|procurement_002|procure_021|authority_003|privacy_017|amendment_007|acceptance_004|it_024|it_023|property_025|approval_chain_009|procure_022|it_023|procurement_002|procure_022|it_023|finset_011|finance_028,0.47923875432525953,0.3008849557522124,0.25196515326273106,0.20242214532871972,0.7171717171717172,0.5414364640883977,0.07142857142857151,0.6636363636363636
9873,finance_028|acceptance_004|amendment_007|acceptance_004|finset_012|logistics_014|reconciliation_006|logistics_014|iplic_015|procurement_002|it_023|hr_030|notice_005|hr_019|asset_scope_010|finset_012|finset_012|authority_003|asset_scope_010|finset_011|property_025|amendment_007|logistics_013|property_026|approval_chain_009|shipping_027|finance_028|asset_scope_010|procure_022|property_026,0.45782073813708263,0.24691358024691357,0.22013513239348037,0.18453427065026362,0.6989247311827957,0.5345911949685535,0.07999999999999996,0.6443298969072164
9874,reconciliation_006|procure_022|finset_011|it_024|finset_012|hr_019|infosec_029|privacy_017|hr_019|property_026|logistics_013|authority_003|privacy_018|hr_030|asset_scope_010|logistics_014|sla_008|asset_scope_010|finset_011|hr_019|hr_019|approval_chain_009|amendment_007|it_024|sla_008|privacy_017|sla_008|iplic_015|reconciliation_006|logistics_014,0.4974137931034483,0.21928665785997348,0.18154444693237798,0.16896551724137931,0.6336633663366337,0.6368715083798882,0.17647058823529405,0.656108597285068
9875,authority_003|iplic_016|procure_021|sla_008|infosec_029|iplic_015|trip_001|it_024|finset_012|procurement_002|finset_011|procurement_002|finance_028|amendment_007|trip_001|notice_005|infosec_029|asset_scope_010|authority_003|trip_001|privacy_017|sla_008|trip_001|authority_003|privacy_017|property_026|it_023|procure_021|hr_019|procurement_002,0.4694244604316547,0.27019089574155647,0.21214171519926905,0.19244604316546765,0.6527777777777778,0.5507246376811594,0.07317073170731703,0.6390532544378699
9876,finset_011|authority_003|property_025|logistics_014|property_026|privacy_018|hr_019|amendment_007|notice_005|infosec_029|privacy_017|sla_008|acceptance_004|trip_001|reconciliation_006|hr_030|notice_005|iplic_015|acceptance_004|asset_scope_010|sla_008|procure_022|finset_011|it_023|amendment_007|privacy_017|authority_003|hr_020|sla_008|it_024,0.4777183600713012,0.24383164005805513,0.21922587216704853,0.18627450980392157,0.6835443037974683,0.5724137931034483,0.11627906976744184,0.655367231638418
9877,reconciliation_006|logistics_014|property_026|privacy_018|approval_chain_009|trip_001|property_026|property_026|amendment_007|authority_003|infosec_029|it_024|property_026|sla_008|logistics_013|logistics_013|procure_021|sla_008|privacy_018|hr_019|reconciliation_006|finance_028|finset_011|shipping_027|logistics_013|acceptance_004|logistics_014|finance_028|hr_020|procure_022,0.47440273037542663,0.28276877761413843,0.27328563548700063,0.21757679180887368,0.7222222222222222,0.5161290322580645,0.06779661016949146,0.6431718061674008
9878,property_025|hr_030|it_024|authority_003|it_024|iplic_016|procure_022|shipping_027|procurement_002|notice_005|notice_005|amendment_007|logistics_013|trip_001|authority_003|it_023|finset_011|sla_008|hr_019|finance_028|finance_028|privacy_017|privacy_017|hr_030|privacy_018|hr_019|iplic_016|acceptance_004|reconciliation_006|hr_019,0.5060344827586207,0.2628205128205129,0.20001368363437338,0.18189655172413788,0.6947368421052631,0.6108108108108108,0.11538461538461531,0.6842105263157895
9879,notice_005|privacy_017|hr_019|authority_003|asset_scope_010|infosec_029|privacy_018|approval_chain_009|property_025|property_026|privacy_018|authority_003|finset_011|logistics_014|logistics_014|property_025|procure_022|procurement_002|acceptance_004|privacy_017|privacy_018|iplic_015|approval_chain_009|authority_003|property_025|authority_003|finance_028|finance_028|procurement_002|procure_021,0.4886561954624781,0.2524271844660194,0.2087043458771206,0.18411867364746948,0.6979166666666666,0.5823529411764705,0.11764705882352944,0.6570048309178744
9880,procure_022|procure_022|trip_001|sla_008|sla_008|procure_021|approval_chain_009|hr_030|hr_019|amendment_007|privacy_018|it_023|procure_022|shipping_027|procure_021|shipping_027|trip_001|acceptance_004|property_025|approval_chain_009|hr_020|property_025|amendment_007|procure_022|asset_scope_010|shipping_027|asset_scope_010|asset_scope_010|procurement_002|hr_020,0.4496466431095406,0.2692307692307692,0.2510409496275221,0.20053003533568903,0.6049382716049383,0.5605095541401275,0.10869565217391308,0.640625
9881,procurement_002|authority_003|trip_001|finance_028|logistics_014|iplic_016|asset_scope_010|authority_003|procure_022|procure_021|hr_020|finance_028|privacy_018|it_024|property_026|reconciliation_006|privacy_017|amendment_007|iplic_015|procurement_002|iplic_016|privacy_018|approval_chain_009|hr_019|notice_005|property_025|procure_021|finset_011|iplic_016|property_025,0.4801381692573402,0.3001345895020189,0.20732609838827454,0.18911917098445596,0.711340206185567,0.5737704918032787,0.07547169811320753,0.6681614349775785
9882,acceptance_004|it_024|hr_020|property_025|approval_chain_009|procurement_002|iplic_015|procure_021|procurement_002|asset_scope_010|privacy_017|hr_019|trip_001|approval_chain_009|it_024|privacy_017|it_024|logistics_014|property_026|trip_001|infosec_029|infosec_029|iplic_015|reconciliation_006|it_024|property_025|asset_scope_010|procure_022|procure_021|property_026,0.5008620689655172,0.292466765140325,0.25252581231029514,0.2163793103448276,0.6868686868686869,0.569060773480663,0.09090909090909094,0.656108597285068
9883,hr_020|hr_030|asset_scope_010|reconciliation_006|procurement_002|iplic_016|iplic_016|finset_011|approval_chain_009|shipping_027|acceptance_004|hr_030|hr_019|privacy_017|finance_028|reconciliation_006|sla_008|asset_scope_010|hr_030|hr_030|reconciliation_006|procure_022|iplic_015|property_025|finance_028|hr_020|procure_022|authority_003|iplic_015|privacy_017,0.4974093264248705,0.3001383125864454,0.19434188916054201,0.18480138169257343,0.6595744680851063,0.564516129032258,0.09433962264150941,0.6696035242290749
9884,it_024|reconciliation_006|privacy_018|hr_020|notice_005|procure_022|iplic_015|property_025|iplic_016|hr_020|logistics_014|approval_chain_009|iplic_016|acceptance_004|finset_011|asset_scope_010|property_026|approval_chain_009|hr_020|it_024|trip_001|logistics_014|shipping_027|logistics_013|procurement_002|finset_012|shipping_027|hr_020|procure_022|hr_019,0.4822033898305085,0.30695770804911326,0.2611284148996013,0.21101694915254232,0.7181818181818181,0.5505050505050505,0.0847457627118644,0.6597510373443983
9885,infosec_029|privacy_018|procure_022|property_026|notice_005|reconciliation_006|approval_chain_009|logistics_014|hr_030|reconciliation_006|finance_028|logistics_014|infosec_029|approval_chain_009|it_023|approval_chain_009|notice_005|infosec_029|authority_003|iplic_015|finset_012|finset_011|logistics_013|sla_008|procure_021|hr_020|hr_019|shipping_027|reconciliation_006|finance_028,0.46724137931034476,0.24474474474474472,0.26088607752400844,0.20517241379310347,0.6796116504854368,0.5141242937853108,0.07142857142857151,0.625
9886,reconciliation_006|logistics_014|it_023|iplic_016|approval_chain_009|trip_001|trip_001|property_026|sla_008|procure_021|iplic_015|asset_scope_010|trip_001|hr_030|amendment_007|approval_chain_009|notice_005|hr_019|asset_scope_010|procurement_002|infosec_029|procure_022|reconciliation_006|asset_scope_010|hr_030|finance_028|finset_012|infosec_029|trip_001|acceptance_004,0.4620253164556962,0.22012578616352207,0.20919782949620203,0.19981916817359857,0.6285714285714286,0.5476190476190477,0.07894736842105265,0.6298701298701299
9887,it_023|acceptance_004|reconciliation_006|trip_001|logistics_013|privacy_017|property_025|procurement_002|procure_021|it_023|amendment_007|hr_019|trip_001|it_024|procure_021|finset_012|notice_005|reconciliation_006|approval_chain_009|finance_028|notice_005|property_025|hr_030|acceptance_004|shipping_027|finset_011|hr_020|finset_011|logistics_014|logistics_014,0.5017361111111112,0.25991189427312766,0.2565037778579446,0.21354166666666663,0.7040816326530612,0.5357142857142858,0.07547169811320753,0.6585365853658536
9888,authority_003|procure_022|approval_chain_009|it_024|property_026|acceptance_004|it_024|infosec_029|reconciliation_006|amendment_007|infosec_029|approval_chain_009|iplic_015|finset_011|procure_021|sla_008|property_025|reconciliation_006|finset_011|iplic_015|finset_012|hr_030|property_025|infosec_029|sla_008|amendment_007|property_026|amendment_007|shipping_027|hr_019,0.4626086956521739,0.2780487804878049,0.2675974653365957,0.22173913043478266,0.6808510638297872,0.5116279069767442,0.036363636363636376,0.6255924170616114
9889,it_023|approval_chain_009|property_025|hr_020|acceptance_004|acceptance_004|hr_030|iplic_015|hr_020|privacy_017|hr_020|property_025|hr_030|asset_scope_010|procure_021|property_025|iplic_015|acceptance_004|finset_011|it_023|it_024|procurement_002|authority_003|privacy_018|shipping_027|authority_003|logistics_013|trip_001|reconciliation_006|iplic_015,0.48017241379310344,0.34248788368336025,0.30220810319948255,0.24137931034482762,0.7171717171717172,0.4696132596685082,0.016949152542372947,0.6380090497737556
9890,logistics_013|finset_011|approval_chain_009|privacy_017|iplic_016|acceptance_004|trip_001|trip_001|hr_019|hr_030|asset_scope_010|privacy_017|asset_scope_010|logistics_014|infosec_029|amendment_007|hr_020|sla_008|logistics_014|property_025|notice_005|property_025|authority_003|acceptance_004|amendment_007|it_024|amendment_007|iplic_016|authority_003|hr_019,0.5008896797153024,0.22043010752688175,0.17650353304267885,0.17259786476868333,0.675,0.638888888888889,0.15000000000000002,0.6931818181818182
9891,privacy_018|privacy_017|hr_019|trip_001|shipping_027|finance_028|property_026|shipping_027|hr_020|finance_028|approval_chain_009|shipping_027|property_026|sla_008|property_025|property_026|notice_005|reconciliation_006|sla_008|logistics_013|it_024|sla_008|procurement_002|reconciliation_006|finset_012|trip_001|finset_011|asset_scope_010|logistics_013|infosec_029,0.4522569444444445,0.3117932148626817,0.30829982613836776,0.23350694444444442,0.7553191489361701,0.49418604651162784,0.036363636363636376,0.6492890995260664
9892,procure_022|notice_005|acceptance_004|procure_022|property_025|procurement_002|privacy_018|logistics_014|procure_022|logistics_014|hr_019|iplic_015|finset_012|sla_008|trip_001|iplic_016|hr_019|property_026|hr_030|infosec_029|sla_008|shipping_027|property_025|notice_005|it_023|logistics_013|sla_008|iplic_015|procurement_002|trip_001,0.4870689655172413,0.29057591623036644,0.23854611384783792,0.19913793103448274,0.62,0.6055555555555556,0.13461538461538458,0.6454545454545454
9893,authority_003|logistics_014|finset_011|shipping_027|infosec_029|approval_chain_009|notice_005|it_024|iplic_016|sla_008|privacy_018|authority_003|acceptance_004|hr_020|iplic_016|it_024|finance_028|property_025|property_026|iplic_015|procure_022|asset_scope_010|shipping_027|privacy_017|acceptance_004|it_023|sla_008|finance_028|authority_003|property_025,0.4741379310344828,0.333808844507846,0.2665314474797234,0.21206896551724141,0.7755102040816326,0.543956043956044,0.054545454545454564,0.6742081447963801
9894,approval_chain_009|finset_011|logistics_014|finance_028|notice_005|property_025|authority_003|hr_030|hr_030|privacy_017|acceptance_004|iplic_016|procure_021|trip_001|procurement_002|reconciliation_006|amendment_007|trip_001|iplic_016|hr_020|acceptance_004|shipping_027|hr_019|infosec_029|shipping_027|hr_019|sla_008|notice_005|procure_022|property_025,0.5,0.2557200538358009,0.21436936288074643,0.1891418563922942,0.6590909090909091,0.5914634146341464,0.1063829787234043,0.6716417910447761
9895,hr_020|notice_005|procure_022|sla_008|logistics_013|iplic_016|asset_scope_010|approval_chain_009|notice_005|hr_020|hr_019|it_023|reconciliation_006|acceptance_004|amendment_007|sla_008|procurement_002|finance_028|shipping_027|procurement_002|notice_005|procurement_002|trip_001|logistics_014|notice_005|property_025|shipping_027|notice_005|iplic_016|notice_005,0.4337016574585635,0.22005988023952094,0.22824064108594505,0.16574585635359118,0.71875,0.5677966101694916,0.08823529411764708,0.6805555555555555
9896,logistics_014|infosec_029|authority_003|finance_028|privacy_017|logistics_014|finance_028|approval_chain_009|iplic_016|reconciliation_006|finance_028|reconciliation_006|finset_011|hr_020|reconciliation_006|iplic_015|shipping_027|finance_028|hr_020|notice_005|hr_030|iplic_015|privacy_018|logistics_014|trip_001|it_023|procure_022|property_026|infosec_029|iplic_015,0.5058724832214765,0.30175913396481735,0.256560511636015,0.20805369127516782,0.7372881355932203,0.5245098039215685,0.07936507936507942,0.6518218623481782
9897,iplic_016|authority_003|finset_011|authority_003|acceptance_004|infosec_029|it_023|authority_003|authority_003|it_023|authority_003|shipping_027|authority_003|procure_021|iplic_016|procurement_002|sla_008|finset_011|logistics_013|privacy_018|it_023|iplic_015|finance_028|iplic_016|it_023|property_026|privacy_018|privacy_018|amendment_007|approval_chain_009,0.4381533101045296,0.32941176470588235,0.2265412336405368,0.2038327526132404,0.75,0.4885057471264368,0.0,0.6320754716981132
9898,property_025|property_026|amendment_007|authority_003|approval_chain_009|finset_012|logistics_014|procurement_002|procure_021|approval_chain_009|procurement_002|amendment_007|reconciliation_006|finance_028|infosec_029|property_025|reconciliation_006|acceptance_004|hr_019|acceptance_004|finance_028|authority_003|procure_021|logistics_013|infosec_029|privacy_017|infosec_029|finset_012|finset_011|iplic_015,0.48151408450704225,0.25271317829457374,0.22563207527996265,0.19718309859154926,0.6593406593406592,0.5217391304347825,0.05882352941176472,0.6294416243654822
