replicate,sampled_cases,total_rows,valid_rows,format_failures,format_success_rate,answer_accuracy,decision_accuracy,missing_information_accuracy,evidence_precision,evidence_recall,evidence_f1,unsupported_evidence_rate,decision_required_count,ab_flip_strict_score,ab_flip_strict_numerator,ab_flip_strict_denominator,ab_flip_strict_missed_update_rate,ab_flip_strict_over_update_rate,ab_flip_valid_score,ab_flip_valid_numerator,ab_flip_valid_denominator,ab_flip_valid_missed_update_rate,ab_flip_valid_over_update_rate,ab_invariant_strict_score,ab_invariant_strict_numerator,ab_invariant_strict_denominator,ab_invariant_strict_missed_update_rate,ab_invariant_strict_over_update_rate,ab_invariant_valid_score,ab_invariant_valid_numerator,ab_invariant_valid_denominator,ab_invariant_valid_missed_update_rate,ab_invariant_valid_over_update_rate,ac_nuisance_flip_strict_score,ac_nuisance_flip_strict_numerator,ac_nuisance_flip_strict_denominator,ac_nuisance_flip_strict_missed_update_rate,ac_nuisance_flip_strict_over_update_rate,ac_nuisance_flip_valid_score,ac_nuisance_flip_valid_numerator,ac_nuisance_flip_valid_denominator,ac_nuisance_flip_valid_missed_update_rate,ac_nuisance_flip_valid_over_update_rate,ac_causal_invariant_strict_score,ac_causal_invariant_strict_numerator,ac_causal_invariant_strict_denominator,ac_causal_invariant_strict_missed_update_rate,ac_causal_invariant_strict_over_update_rate,ac_causal_invariant_valid_score,ac_causal_invariant_valid_numerator,ac_causal_invariant_valid_denominator,ac_causal_invariant_valid_missed_update_rate,ac_causal_invariant_valid_over_update_rate
7833,it_023|infosec_029|finset_012|finset_011|authority_003|sla_008|approval_chain_009|asset_scope_010|hr_030|it_023|approval_chain_009|reconciliation_006|property_026|hr_020|hr_019|procure_022|amendment_007|reconciliation_006|finset_011|reconciliation_006|finset_011|amendment_007|logistics_014|finset_011|privacy_017|authority_003|asset_scope_010|sla_008|finset_011|hr_030,1130,920,210,0.8141592920353983,0.2991150442477876,0.5349922239502333,0.8115044247787611,0.4678318584070795,0.5158112094395282,0.47072973732265766,0.26845132743362826,643,0.17647058823529413,15.0,85.0,0.8235294117647058,0.0,0.8823529411764706,15.0,17.0,0.11764705882352941,0.0,0.42483660130718953,65.0,153.0,0.0,0.5751633986928104,1.0,65.0,65.0,0.0,0.0,0.5531914893617021,26.0,47.0,0.44680851063829785,0.0,1.0,26.0,26.0,0.0,0.0,0.2887700534759358,54.0,187.0,0.0,0.7112299465240641,1.0,54.0,54.0,0.0,0.0
7834,notice_005|property_026|authority_003|sla_008|logistics_013|it_024|approval_chain_009|property_025|infosec_029|iplic_015|iplic_016|finset_012|shipping_027|approval_chain_009|shipping_027|privacy_018|asset_scope_010|sla_008|iplic_015|acceptance_004|logistics_014|notice_005|it_024|privacy_018|amendment_007|privacy_017|hr_030|it_023|asset_scope_010|reconciliation_006,1140,895,245,0.7850877192982456,0.3087719298245614,0.488,0.7824561403508772,0.4682456140350878,0.5148391812865497,0.4732087162350321,0.23964912280701758,625,0.18888888888888888,17.0,90.0,0.8111111111111111,0.0,0.9444444444444444,17.0,18.0,0.05555555555555555,0.0,0.4444444444444444,72.0,162.0,0.0,0.5555555555555556,0.96,72.0,75.0,0.0,0.04,0.5882352941176471,30.0,51.0,0.4117647058823529,0.0,1.0,30.0,30.0,0.0,0.0,0.3096446700507614,61.0,197.0,0.0,0.6903553299492385,0.953125,61.0,64.0,0.0,0.046875
7835,privacy_017|finance_028|privacy_017|sla_008|hr_030|it_024|hr_019|property_026|reconciliation_006|property_026|it_024|procurement_002|amendment_007|logistics_013|acceptance_004|acceptance_004|procurement_002|hr_030|approval_chain_009|hr_020|iplic_015|hr_019|authority_003|trip_001|hr_019|acceptance_004|iplic_015|acceptance_004|amendment_007|property_026,1128,917,211,0.8129432624113475,0.2624113475177305,0.5174927113702624,0.7987588652482269,0.43153073286052007,0.472901891252955,0.43621805696273797,0.28744089834515374,686,0.13253012048192772,11.0,83.0,0.8674698795180723,0.0,1.0,11.0,11.0,0.0,0.0,0.3741935483870968,58.0,155.0,0.0,0.6258064516129033,0.9666666666666667,58.0,60.0,0.0,0.03333333333333333,0.5217391304347826,24.0,46.0,0.4782608695652174,0.0,1.0,24.0,24.0,0.0,0.0,0.24479166666666666,47.0,192.0,0.0,0.7552083333333334,0.9591836734693877,47.0,49.0,0.0,0.04081632653061224
7836,infosec_029|logistics_014|property_025|amendment_007|approval_chain_009|acceptance_004|trip_001|amendment_007|privacy_018|acceptance_004|property_025|trip_001|approval_chain_009|hr_030|finset_012|asset_scope_010|property_026|trip_001|hr_020|procurement_002|logistics_014|procure_021|procure_022|property_026|finset_012|hr_019|approval_chain_009|amendment_007|finset_011|sla_008,1124,879,245,0.7820284697508897,0.27313167259786475,0.5390625,0.7704626334519573,0.45427046263345194,0.4918446026097272,0.45452395074281193,0.24946619217081858,640,0.1927710843373494,16.0,83.0,0.8072289156626506,0.0,1.0,16.0,16.0,0.0,0.0,0.41134751773049644,58.0,141.0,0.0,0.5886524822695035,0.9666666666666667,58.0,60.0,0.0,0.03333333333333333,0.5454545454545454,24.0,44.0,0.45454545454545453,0.0,1.0,24.0,24.0,0.0,0.0,0.29069767441860467,50.0,172.0,0.0,0.7093023255813954,0.9615384615384616,50.0,52.0,0.0,0.038461538461538464
7837,trip_001|notice_005|authority_003|trip_001|logistics_013|authority_003|sla_008|notice_005|finance_028|privacy_017|asset_scope_010|iplic_016|procure_022|notice_005|property_025|finset_012|privacy_018|infosec_029|procure_021|it_024|procurement_002|infosec_029|procure_021|procurement_002|it_024|property_025|iplic_015|acceptance_004|procurement_002|finance_028,1128,891,237,0.7898936170212766,0.28102836879432624,0.46827794561933533,0.7677304964539007,0.43937647754137127,0.4958924349881797,0.4509786952606103,0.2751625295508274,662,0.1951219512195122,16.0,82.0,0.8048780487804879,0.0,1.0,16.0,16.0,0.0,0.0,0.4230769230769231,66.0,156.0,0.0,0.5769230769230769,0.9428571428571428,66.0,70.0,0.0,0.05714285714285714,0.5833333333333334,28.0,48.0,0.4166666666666667,0.0,1.0,28.0,28.0,0.0,0.0,0.29473684210526313,56.0,190.0,0.0,0.7052631578947368,0.9333333333333333,56.0,60.0,0.0,0.06666666666666667
7838,trip_001|hr_019|finance_028|logistics_013|shipping_027|reconciliation_006|finance_028|finset_012|amendment_007|finset_011|authority_003|hr_020|procure_021|procure_021|it_024|iplic_015|hr_020|property_025|property_025|authority_003|finance_028|iplic_015|sla_008|finset_011|finset_012|notice_005|finset_012|asset_scope_010|finance_028|sla_008,1172,897,275,0.765358361774744,0.34726962457337884,0.48878205128205127,0.7585324232081911,0.4756683731513082,0.5340159271899886,0.48646256568611523,0.20607224118316264,624,0.20952380952380953,22.0,105.0,0.7904761904761904,0.0,1.0,22.0,22.0,0.0,0.0,0.5132275132275133,97.0,189.0,0.0,0.48677248677248675,0.97,97.0,100.0,0.0,0.03,0.6451612903225806,40.0,62.0,0.3548387096774194,0.0,1.0,40.0,40.0,0.0,0.0,0.3448275862068966,80.0,232.0,0.0,0.6551724137931034,0.963855421686747,80.0,83.0,0.0,0.03614457831325301
7839,amendment_007|logistics_014|privacy_017|it_024|finset_011|sla_008|finset_011|it_023|property_026|it_023|procurement_002|reconciliation_006|logistics_014|amendment_007|privacy_018|hr_030|approval_chain_009|property_026|it_023|authority_003|trip_001|hr_030|procure_021|procure_022|reconciliation_006|sla_008|iplic_015|reconciliation_006|procure_022|procure_022,1150,932,218,0.8104347826086956,0.26521739130434785,0.5133614627285513,0.8,0.4024057971014492,0.4467391304347826,0.4074126984126984,0.3080289855072465,711,0.14736842105263157,14.0,95.0,0.8526315789473684,0.0,0.8235294117647058,14.0,17.0,0.17647058823529413,0.0,0.3742690058479532,64.0,171.0,0.0,0.6257309941520468,0.9846153846153847,64.0,65.0,0.0,0.015384615384615385,0.5098039215686274,26.0,51.0,0.49019607843137253,0.0,1.0,26.0,26.0,0.0,0.0,0.2560386473429952,53.0,207.0,0.0,0.7439613526570048,0.9814814814814815,53.0,54.0,0.0,0.018518518518518517
7840,acceptance_004|hr_030|asset_scope_010|notice_005|infosec_029|it_023|iplic_015|privacy_018|approval_chain_009|procure_022|trip_001|approval_chain_009|authority_003|privacy_017|finset_011|shipping_027|authority_003|privacy_017|infosec_029|trip_001|hr_030|privacy_018|notice_005|it_024|finance_028|notice_005|approval_chain_009|it_024|amendment_007|finset_012,1134,888,246,0.783068783068783,0.2716049382716049,0.5139318885448917,0.7742504409171076,0.45105820105820116,0.5019694297472075,0.4593852355757118,0.25970017636684306,646,0.18292682926829268,15.0,82.0,0.8170731707317073,0.0,0.9375,15.0,16.0,0.0625,0.0,0.4358974358974359,68.0,156.0,0.0,0.5641025641025641,0.9714285714285714,68.0,70.0,0.0,0.02857142857142857,0.5833333333333334,28.0,48.0,0.4166666666666667,0.0,1.0,28.0,28.0,0.0,0.0,0.3,57.0,190.0,0.0,0.7,0.9661016949152542,57.0,59.0,0.0,0.03389830508474576
7841,privacy_018|infosec_029|finset_011|privacy_017|logistics_013|asset_scope_010|procure_022|hr_030|procure_022|approval_chain_009|procure_022|property_026|iplic_015|logistics_014|notice_005|procure_022|notice_005|property_026|trip_001|it_024|property_025|iplic_016|reconciliation_006|iplic_015|shipping_027|procure_022|shipping_027|logistics_014|procurement_002|authority_003,1180,967,213,0.8194915254237288,0.2423728813559322,0.4854614412136536,0.811864406779661,0.34076271186440676,0.38456214689265533,0.3501674737691687,0.3727966101694915,791,0.14018691588785046,15.0,107.0,0.8598130841121495,0.0,1.0,15.0,15.0,0.0,0.0,0.31343283582089554,63.0,201.0,0.0,0.6865671641791045,0.9692307692307692,63.0,65.0,0.0,0.03076923076923077,0.45614035087719296,26.0,57.0,0.543859649122807,0.0,1.0,26.0,26.0,0.0,0.0,0.21810699588477367,53.0,243.0,0.0,0.7818930041152263,0.9636363636363636,53.0,55.0,0.0,0.03636363636363636
7842,hr_020|procure_021|notice_005|logistics_013|trip_001|hr_030|acceptance_004|shipping_027|finset_012|finset_011|it_024|asset_scope_010|hr_020|hr_019|it_023|procurement_002|asset_scope_010|finset_011|asset_scope_010|iplic_015|logistics_014|shipping_027|it_023|infosec_029|reconciliation_006|finance_028|sla_008|logistics_013|iplic_015|property_025,1170,904,266,0.7726495726495727,0.352991452991453,0.4863123993558776,0.7649572649572649,0.4641880341880342,0.5214814814814815,0.4749586216252881,0.2255555555555556,621,0.205607476635514,22.0,107.0,0.794392523364486,0.0,0.9166666666666666,22.0,24.0,0.08333333333333333,0.0,0.49732620320855614,93.0,187.0,0.0,0.5026737967914439,0.9789473684210527,93.0,95.0,0.0,0.021052631578947368,0.6229508196721312,38.0,61.0,0.3770491803278688,0.0,1.0,38.0,38.0,0.0,0.0,0.3406113537117904,78.0,229.0,0.0,0.6593886462882096,0.975,78.0,80.0,0.0,0.025
7843,privacy_018|procure_021|iplic_016|hr_030|reconciliation_006|procure_022|authority_003|hr_019|finset_012|hr_019|privacy_018|trip_001|procure_022|finance_028|finset_012|authority_003|logistics_013|property_026|property_026|logistics_014|approval_chain_009|infosec_029|it_023|procure_021|property_026|property_025|finance_028|authority_003|finance_028|iplic_015,1202,953,249,0.7928452579034941,0.27454242928452577,0.5,0.7861896838602329,0.3943566278424847,0.4477953410981697,0.40665359321765304,0.3003189129229063,752,0.17647058823529413,21.0,119.0,0.8235294117647058,0.0,0.9545454545454546,21.0,22.0,0.045454545454545456,0.0,0.41013824884792627,89.0,217.0,0.0,0.5898617511520737,0.9888888888888889,89.0,90.0,0.0,0.011111111111111112,0.5454545454545454,36.0,66.0,0.45454545454545453,0.0,1.0,36.0,36.0,0.0,0.0,0.2781954887218045,74.0,266.0,0.0,0.7218045112781954,0.9866666666666667,74.0,75.0,0.0,0.013333333333333334
7844,finset_012|property_025|hr_020|approval_chain_009|privacy_018|it_023|reconciliation_006|procurement_002|sla_008|logistics_013|it_024|logistics_014|hr_019|procure_022|logistics_013|procure_021|iplic_015|property_026|procurement_002|amendment_007|privacy_017|reconciliation_006|hr_030|hr_020|hr_019|hr_020|notice_005|it_023|infosec_029|infosec_029,1176,932,244,0.7925170068027211,0.30357142857142855,0.497841726618705,0.7806122448979592,0.4098639455782313,0.46145124716553293,0.41891331929597236,0.28486394557823125,695,0.19090909090909092,21.0,110.0,0.8090909090909091,0.0,0.9130434782608695,21.0,23.0,0.08695652173913043,0.0,0.41919191919191917,83.0,198.0,0.0,0.5808080808080808,0.9764705882352941,83.0,85.0,0.0,0.023529411764705882,0.5573770491803278,34.0,61.0,0.4426229508196721,0.0,1.0,34.0,34.0,0.0,0.0,0.29218106995884774,71.0,243.0,0.0,0.7078189300411523,0.9726027397260274,71.0,73.0,0.0,0.0273972602739726
7845,hr_030|shipping_027|finset_011|acceptance_004|shipping_027|it_023|hr_030|notice_005|property_026|finance_028|property_025|it_023|property_026|it_023|procure_021|property_026|hr_030|logistics_014|shipping_027|acceptance_004|privacy_017|approval_chain_009|logistics_013|procure_021|sla_008|approval_chain_009|notice_005|asset_scope_010|infosec_029|logistics_014,1180,916,264,0.7762711864406779,0.31101694915254235,0.475968992248062,0.7686440677966102,0.4489124293785311,0.4963700564971752,0.4578927898843153,0.21464689265536724,645,0.18584070796460178,21.0,113.0,0.8141592920353983,0.0,0.875,21.0,24.0,0.125,0.0,0.48205128205128206,94.0,195.0,0.0,0.517948717948718,0.9894736842105263,94.0,95.0,0.0,0.010526315789473684,0.6031746031746031,38.0,63.0,0.3968253968253968,0.0,1.0,38.0,38.0,0.0,0.0,0.32489451476793246,77.0,237.0,0.0,0.6751054852320675,0.9871794871794872,77.0,78.0,0.0,0.01282051282051282
7846,trip_001|authority_003|privacy_018|shipping_027|asset_scope_010|hr_019|hr_019|procure_022|reconciliation_006|procure_021|infosec_029|asset_scope_010|shipping_027|approval_chain_009|hr_019|procure_022|acceptance_004|procure_022|hr_020|logistics_013|finset_012|trip_001|property_025|infosec_029|it_024|finset_012|logistics_014|procure_022|finance_028|it_024,1184,952,232,0.8040540540540541,0.25253378378378377,0.5117801047120419,0.7981418918918919,0.36110641891891904,0.40743243243243243,0.3705980534105534,0.3483530405405405,764,0.14814814814814814,16.0,108.0,0.8518518518518519,0.0,1.0,16.0,16.0,0.0,0.0,0.335,67.0,200.0,0.0,0.665,0.9571428571428572,67.0,70.0,0.0,0.04285714285714286,0.4827586206896552,28.0,58.0,0.5172413793103449,0.0,1.0,28.0,28.0,0.0,0.0,0.23170731707317074,57.0,246.0,0.0,0.7682926829268293,0.95,57.0,60.0,0.0,0.05
7847,procure_022|hr_030|it_023|asset_scope_010|iplic_015|authority_003|logistics_014|hr_019|reconciliation_006|iplic_015|procure_021|logistics_014|privacy_017|asset_scope_010|hr_030|procure_021|property_026|hr_030|infosec_029|procurement_002|logistics_013|authority_003|trip_001|finance_028|notice_005|finance_028|infosec_029|amendment_007|acceptance_004|hr_030,1160,947,213,0.8163793103448276,0.27413793103448275,0.5064011379800853,0.803448275862069,0.4270977011494254,0.4696695402298851,0.43327380952380956,0.2944540229885056,703,0.18627450980392157,19.0,102.0,0.8137254901960784,0.0,0.95,19.0,20.0,0.05,0.0,0.42134831460674155,75.0,178.0,0.0,0.5786516853932584,1.0,75.0,75.0,0.0,0.0,0.5454545454545454,30.0,55.0,0.45454545454545453,0.0,1.0,30.0,30.0,0.0,0.0,0.29493087557603687,64.0,217.0,0.0,0.7050691244239631,1.0,64.0,64.0,0.0,0.0
7848,sla_008|infosec_029|authority_003|it_024|iplic_016|it_023|amendment_007|asset_scope_010|it_023|reconciliation_006|iplic_015|notice_005|finset_011|notice_005|procure_022|procure_022|property_025|approval_chain_009|hr_030|procurement_002|amendment_007|hr_020|trip_001|procure_022|shipping_027|logistics_014|procure_021|privacy_017|procure_022|logistics_014,1150,950,200,0.8260869565217391,0.23217391304347826,0.48738379814077026,0.8156521739130435,0.36650724637681165,0.4025797101449275,0.3690945479641133,0.35262318840579715,753,0.13978494623655913,13.0,93.0,0.8602150537634409,0.0,0.8666666666666667,13.0,15.0,0.13333333333333333,0.0,0.3063583815028902,53.0,173.0,0.0,0.6936416184971098,0.9636363636363636,53.0,55.0,0.0,0.03636363636363636,0.4489795918367347,22.0,49.0,0.5510204081632653,0.0,1.0,22.0,22.0,0.0,0.0,0.215311004784689,45.0,209.0,0.0,0.784688995215311,0.9574468085106383,45.0,47.0,0.0,0.0425531914893617
7849,hr_030|privacy_017|finance_028|finset_012|privacy_017|privacy_018|shipping_027|hr_019|notice_005|notice_005|sla_008|reconciliation_006|property_026|sla_008|iplic_015|procure_021|infosec_029|it_024|privacy_018|hr_030|iplic_016|procure_022|hr_030|it_023|acceptance_004|iplic_016|shipping_027|hr_019|shipping_027|property_026,1200,953,247,0.7941666666666667,0.2725,0.4384105960264901,0.7866666666666666,0.3682083333333334,0.40829166666666666,0.37734986772486767,0.30345833333333333,755,0.16521739130434782,19.0,115.0,0.8347826086956521,0.0,0.95,19.0,20.0,0.05,0.0,0.38009049773755654,84.0,221.0,0.0,0.6199095022624435,0.9882352941176471,84.0,85.0,0.0,0.011764705882352941,0.5230769230769231,34.0,65.0,0.47692307692307695,0.0,1.0,34.0,34.0,0.0,0.0,0.25830258302583026,70.0,271.0,0.0,0.7416974169741697,0.9859154929577465,70.0,71.0,0.0,0.014084507042253521
7850,privacy_018|authority_003|procurement_002|procure_022|property_025|privacy_017|finance_028|property_026|procurement_002|property_025|finance_028|amendment_007|approval_chain_009|finance_028|finance_028|finset_011|finset_012|procurement_002|it_024|finset_012|iplic_016|iplic_016|iplic_015|amendment_007|property_025|hr_020|logistics_013|privacy_017|shipping_027|hr_019,1184,932,252,0.7871621621621622,0.2964527027027027,0.4343015214384509,0.7719594594594594,0.41545608108108106,0.45789695945945946,0.4206845238095239,0.2610641891891892,723,0.13636363636363635,15.0,110.0,0.8636363636363636,0.0,1.0,15.0,15.0,0.0,0.0,0.38207547169811323,81.0,212.0,0.0,0.6179245283018868,0.9529411764705882,81.0,85.0,0.0,0.047058823529411764,0.5396825396825397,34.0,63.0,0.4603174603174603,0.0,1.0,34.0,34.0,0.0,0.0,0.24324324324324326,63.0,259.0,0.0,0.7567567567567568,0.9402985074626866,63.0,67.0,0.0,0.05970149253731343
7851,procurement_002|notice_005|amendment_007|property_026|iplic_015|logistics_013|procure_022|trip_001|amendment_007|property_025|hr_019|property_025|logistics_013|procure_021|amendment_007|infosec_029|trip_001|approval_chain_009|acceptance_004|iplic_016|iplic_016|finset_012|finset_012|amendment_007|notice_005|privacy_018|procure_021|procurement_002|procure_022|amendment_007,1130,912,218,0.8070796460176991,0.26991150442477874,0.4912536443148688,0.7911504424778761,0.44654867256637176,0.47445427728613576,0.4433249051833124,0.29238938053097346,686,0.2222222222222222,18.0,81.0,0.7777777777777778,0.0,1.0,18.0,18.0,0.0,0.0,0.36942675159235666,58.0,157.0,0.0,0.6305732484076433,0.9666666666666667,58.0,60.0,0.0,0.03333333333333333,0.5217391304347826,24.0,46.0,0.4782608695652174,0.0,1.0,24.0,24.0,0.0,0.0,0.2708333333333333,52.0,192.0,0.0,0.7291666666666666,0.9629629629629629,52.0,54.0,0.0,0.037037037037037035
7852,approval_chain_009|privacy_017|procure_022|privacy_018|finset_012|finset_011|procure_021|finset_012|logistics_014|asset_scope_010|property_025|procure_022|trip_001|logistics_014|trip_001|amendment_007|hr_030|property_026|sla_008|sla_008|procure_022|procure_021|trip_001|logistics_014|authority_003|infosec_029|iplic_015|privacy_018|logistics_014|approval_chain_009,1166,928,238,0.7958833619210978,0.23156089193825044,0.49867021276595747,0.7830188679245284,0.3589050886220697,0.39516866781017723,0.3631245065207329,0.3263436249285306,752,0.17307692307692307,18.0,104.0,0.8269230769230769,0.0,1.0,18.0,18.0,0.0,0.0,0.3352272727272727,59.0,176.0,0.0,0.6647727272727273,0.9833333333333333,59.0,60.0,0.0,0.016666666666666666,0.46153846153846156,24.0,52.0,0.5384615384615384,0.0,1.0,24.0,24.0,0.0,0.0,0.25,53.0,212.0,0.0,0.75,0.9814814814814815,53.0,54.0,0.0,0.018518518518518517
7853,finset_012|asset_scope_010|infosec_029|acceptance_004|logistics_013|sla_008|finset_012|iplic_016|privacy_018|procure_021|shipping_027|finset_011|finset_011|sla_008|hr_019|it_024|privacy_017|hr_030|trip_001|property_025|notice_005|iplic_016|it_023|finance_028|hr_020|amendment_007|privacy_018|approval_chain_009|procure_021|iplic_016,1182,907,275,0.7673434856175972,0.29441624365482233,0.4196816208393632,0.7580372250423012,0.4131697687535251,0.45611957134799774,0.4196989229984154,0.25011280315848844,691,0.18867924528301888,20.0,106.0,0.8113207547169812,0.0,0.9523809523809523,20.0,21.0,0.047619047619047616,0.0,0.41089108910891087,83.0,202.0,0.0,0.5891089108910891,0.9764705882352941,83.0,85.0,0.0,0.023529411764705882,0.5573770491803278,34.0,61.0,0.4426229508196721,0.0,1.0,34.0,34.0,0.0,0.0,0.2834008097165992,70.0,247.0,0.0,0.7165991902834008,0.9722222222222222,70.0,72.0,0.0,0.027777777777777776
7854,iplic_015|hr_030|iplic_015|hr_019|finset_011|finset_011|trip_001|it_024|iplic_016|amendment_007|sla_008|property_025|property_026|privacy_018|it_023|hr_019|shipping_027|it_024|finset_012|reconciliation_006|hr_019|hr_019|logistics_014|amendment_007|hr_020|privacy_017|procurement_002|procurement_002|shipping_027|property_026,1188,951,237,0.8005050505050505,0.29124579124579125,0.4893048128342246,0.7895622895622896,0.3886363636363636,0.42919472502805844,0.3942974720752498,0.310016835016835,748,0.14782608695652175,17.0,115.0,0.8521739130434782,0.0,0.9444444444444444,17.0,18.0,0.05555555555555555,0.0,0.3719806763285024,77.0,207.0,0.0,0.6280193236714976,0.9625,77.0,80.0,0.0,0.0375,0.5161290322580645,32.0,62.0,0.4838709677419355,0.0,1.0,32.0,32.0,0.0,0.0,0.25,64.0,256.0,0.0,0.75,0.9552238805970149,64.0,67.0,0.0,0.04477611940298507
7855,property_025|logistics_014|trip_001|it_023|it_023|finance_028|property_026|privacy_018|privacy_017|infosec_029|privacy_018|infosec_029|authority_003|infosec_029|hr_020|logistics_014|property_026|it_023|logistics_013|acceptance_004|authority_003|asset_scope_010|property_026|reconciliation_006|procure_021|privacy_018|property_026|iplic_016|hr_020|hr_019,1202,938,264,0.7803660565723793,0.29866888519134777,0.48413793103448277,0.7737104825291181,0.4100249584026622,0.469065446478092,0.4226348942239124,0.2580282861896838,725,0.18032786885245902,22.0,122.0,0.819672131147541,0.0,0.88,22.0,25.0,0.12,0.0,0.4392523364485981,94.0,214.0,0.0,0.5607476635514018,0.9894736842105263,94.0,95.0,0.0,0.010526315789473684,0.5671641791044776,38.0,67.0,0.43283582089552236,0.0,1.0,38.0,38.0,0.0,0.0,0.2988505747126437,78.0,261.0,0.0,0.7011494252873564,0.9873417721518988,78.0,79.0,0.0,0.012658227848101266
7856,property_025|amendment_007|amendment_007|shipping_027|it_023|procure_021|logistics_013|amendment_007|trip_001|reconciliation_006|privacy_017|hr_020|hr_020|sla_008|it_023|property_026|infosec_029|amendment_007|authority_003|finset_011|finset_011|amendment_007|privacy_018|notice_005|acceptance_004|logistics_013|property_026|shipping_027|hr_030|it_024,1152,897,255,0.7786458333333334,0.3394097222222222,0.4967532467532468,0.7717013888888888,0.5112991898148148,0.5508101851851852,0.510992614638448,0.17880497685185187,616,0.20212765957446807,19.0,94.0,0.7978723404255319,0.0,0.9047619047619048,19.0,21.0,0.09523809523809523,0.0,0.5116279069767442,88.0,172.0,0.0,0.4883720930232558,0.9777777777777777,88.0,90.0,0.0,0.022222222222222223,0.6428571428571429,36.0,56.0,0.35714285714285715,0.0,1.0,36.0,36.0,0.0,0.0,0.34285714285714286,72.0,210.0,0.0,0.6571428571428571,0.972972972972973,72.0,74.0,0.0,0.02702702702702703
7857,iplic_015|amendment_007|finset_012|property_026|trip_001|notice_005|iplic_015|logistics_014|logistics_013|hr_019|asset_scope_010|reconciliation_006|privacy_017|it_023|finset_012|iplic_015|procurement_002|hr_019|it_024|iplic_016|it_024|authority_003|authority_003|privacy_017|procure_021|sla_008|it_024|it_023|finset_012|finance_028,1170,945,225,0.8076923076923077,0.2777777777777778,0.4829001367989056,0.7948717948717948,0.4052706552706553,0.45494301994301994,0.41389635056301727,0.31182336182336173,731,0.17307692307692307,18.0,104.0,0.8269230769230769,0.0,0.9,18.0,20.0,0.1,0.0,0.37894736842105264,72.0,190.0,0.0,0.6210526315789474,0.96,72.0,75.0,0.0,0.04,0.5263157894736842,30.0,57.0,0.47368421052631576,0.0,1.0,30.0,30.0,0.0,0.0,0.2703862660944206,63.0,233.0,0.0,0.7296137339055794,0.9545454545454546,63.0,66.0,0.0,0.045454545454545456
7858,amendment_007|infosec_029|sla_008|trip_001|logistics_013|asset_scope_010|hr_030|it_023|amendment_007|logistics_013|infosec_029|amendment_007|finset_011|it_024|approval_chain_009|iplic_016|finset_012|finance_028|hr_019|hr_019|shipping_027|privacy_017|authority_003|procure_021|property_026|hr_019|hr_020|procure_022|finset_011|logistics_014,1182,953,229,0.8062605752961083,0.272419627749577,0.48575305291723203,0.799492385786802,0.4033840947546531,0.4339255499153976,0.4032827062014879,0.2996615905245347,737,0.1559633027522936,17.0,109.0,0.8440366972477065,0.0,0.9444444444444444,17.0,18.0,0.05555555555555555,0.0,0.37185929648241206,74.0,199.0,0.0,0.628140703517588,0.9866666666666667,74.0,75.0,0.0,0.013333333333333334,0.5084745762711864,30.0,59.0,0.4915254237288136,0.0,1.0,30.0,30.0,0.0,0.0,0.2530612244897959,62.0,245.0,0.0,0.746938775510204,0.9841269841269841,62.0,63.0,0.0,0.015873015873015872
7859,authority_003|hr_020|procure_022|privacy_017|notice_005|finset_011|it_024|acceptance_004|hr_019|finance_028|iplic_015|logistics_014|procure_022|notice_005|finset_012|finset_012|trip_001|it_023|shipping_027|property_026|property_026|logistics_014|trip_001|privacy_017|trip_001|asset_scope_010|procure_022|finset_011|sla_008|hr_019,1176,958,218,0.814625850340136,0.22874149659863946,0.49875311720698257,0.8044217687074829,0.3206774376417233,0.36666666666666664,0.3314173685347155,0.37405045351473926,802,0.125,13.0,104.0,0.875,0.0,0.9285714285714286,13.0,14.0,0.07142857142857142,0.0,0.3105263157894737,59.0,190.0,0.0,0.6894736842105263,0.9833333333333333,59.0,60.0,0.0,0.016666666666666666,0.4444444444444444,24.0,54.0,0.5555555555555556,0.0,1.0,24.0,24.0,0.0,0.0,0.21120689655172414,49.0,232.0,0.0,0.7887931034482759,0.98,49.0,50.0,0.0,0.02
7860,hr_030|reconciliation_006|amendment_007|asset_scope_010|sla_008|authority_003|it_024|authority_003|acceptance_004|privacy_017|finset_012|privacy_018|it_024|amendment_007|asset_scope_010|iplic_016|hr_019|logistics_013|finset_012|privacy_018|acceptance_004|property_026|sla_008|approval_chain_009|acceptance_004|reconciliation_006|privacy_017|authority_003|it_024|shipping_027,1110,905,205,0.8153153153153153,0.27207207207207207,0.49923195084485406,0.80990990990991,0.48018018018018016,0.5221021021021022,0.481950521950522,0.2549549549549549,651,0.1388888888888889,10.0,72.0,0.8611111111111112,0.0,1.0,10.0,10.0,0.0,0.0,0.37681159420289856,52.0,138.0,0.0,0.6231884057971014,0.9454545454545454,52.0,55.0,0.0,0.05454545454545454,0.5365853658536586,22.0,41.0,0.4634146341463415,0.0,1.0,22.0,22.0,0.0,0.0,0.25443786982248523,43.0,169.0,0.0,0.7455621301775148,0.9347826086956522,43.0,46.0,0.0,0.06521739130434782
